ID,long,lat,proptype,propstatus,stories,MIN_NO,MIN_RFSWY,MIN_RFTILE,MIN_FOUND,MIN_WINDDO,MIN_WNDPAN,MIN_UNFINW,MIN_MISSID,MIN_INSUL,MIN_ROT,MIN_RAILS,MIN_PORCH,MIN_PORJUNK,MIN_CHIMN,MIN_PAINT,MIN_GUTTER,MAJ_NO,MAJ_RFSWY,MAJ_RFTILE,MAJ_FOUND,MAJ_WINDDO,MAJ_SIDING,MAJ_ROT,MAJ_PORCH,MAJ_CHIMN,YARD_SATIS,YARD_MOW,YARD_OVRGR,YARD_VHINOP,YARD_VHPARK,YARD_GRCOV,YARD_MAJCL,GeneralCon,Pic1,MIN_TOTAL,MAJ_TOTAL,MnMj_total,Classify,other_tot,Landlord
sample_0500,-83.39466989,33.9530092,Single family (no garage),OCCUP,one,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2141968?filename=communitymapuga/attachments/1468423600591.jpg,3,0,3,Substandard,1,0
sample_0501,-83.39381824,33.9529577,Single family (no garage),UNKNOWN,one,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2141969?filename=communitymapuga/attachments/1468423779210.jpg,5,0,5,Dilapidated,1,0
sample_0502,-83.39185987,33.95317959,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141971?filename=communitymapuga/attachments/1469556467574.jpg,0,0,0,Standard,0,1
sample_0503,-83.395167,33.95290521,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141973?filename=communitymapuga/attachments/1469556594909.jpg,0,0,0,Standard,0,0
sample_0504,-83.39240361,33.95296552,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141974?filename=communitymapuga/attachments/1469556724269.jpg,0,0,0,Standard,1,0
sample_0505,-83.39446127,33.95306521,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141975?filename=communitymapuga/attachments/1469556835751.jpg,0,0,0,Standard,0,0
sample_0506,-83.39431954,33.95314484,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141976?filename=communitymapuga/attachments/1469556938517.jpg,0,0,0,Standard,0,1
sample_0507,-83.39394751,33.95332976,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141977?filename=communitymapuga/attachments/1469557071645.jpg,0,0,0,Standard,0,0
sample_0508,-83.39559432,33.95280499,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141978?filename=communitymapuga/attachments/1469557334625.jpg,0,0,0,Standard,1,0
sample_0509,-83.39270097,33.95289294,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141979?filename=communitymapuga/attachments/1469557458424.jpg,0,0,0,Standard,0,0
sample_0510,-83.39374718,33.95335902,Vacant,FOR_SALE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141980?filename=communitymapuga/attachments/1469557766917.jpg,0,0,0,Standard,0,0
sample_0511,-83.3886129,33.94933282,Vacant,FOR_SALE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141982?filename=communitymapuga/attachments/1469557962910.jpg,0,0,0,Standard,0,0
sample_0512,-83.38810818,33.94974906,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141983?filename=communitymapuga/attachments/1469558193909.jpg,0,0,0,Standard,0,0
sample_0513,-83.39234568,33.95332845,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141984?filename=communitymapuga/attachments/1469558477903.jpg,0,0,0,Standard,0,1
sample_0514,-83.38648765,33.94978748,Vacant,UNKNOWN,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141985?filename=communitymapuga/attachments/1469558698793.jpg,0,0,0,Standard,0,0
sample_0515,-83.39647022,33.95588217,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141986?filename=communitymapuga/attachments/1469558872083.jpg,0,0,0,Standard,0,0
sample_0516,-83.38784703,33.95604858,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141987?filename=communitymapuga/attachments/1469558971036.jpg,0,0,0,Standard,0,0
sample_0517,-83.39064536,33.95628565,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141988?filename=communitymapuga/attachments/1469559083312.jpg,0,0,0,Standard,0,0
sample_0518,-83.38693843,33.94964741,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141989?filename=communitymapuga/attachments/1469559211522.jpg,0,0,0,Standard,0,1
sample_0519,-83.38694761,33.95024636,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141990?filename=communitymapuga/attachments/1469559290914.jpg,0,0,0,Standard,0,0
sample_0520,-83.39442821,33.94998755,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141991?filename=communitymapuga/attachments/1469559394018.jpg,0,0,0,Standard,0,0
sample_0521,-83.38662028,33.95026377,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141992?filename=communitymapuga/attachments/1469559465461.jpg,0,0,0,Standard,0,1
sample_0522,-83.39490069,33.950029,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141993?filename=communitymapuga/attachments/1469559536420.jpg,0,0,0,Standard,0,1
sample_0523,-83.39408323,33.95018415,Vacant,UNKNOWN,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141994?filename=communitymapuga/attachments/1469559673871.jpg,0,0,0,Standard,0,1
sample_0524,-83.39452336,33.95026752,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141995?filename=communitymapuga/attachments/1469559914318.jpg,0,0,0,Standard,0,1
sample_0525,-83.39469659,33.95304951,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141996?filename=communitymapuga/attachments/1469560017886.jpg,0,0,0,Standard,0,0
sample_0526,-83.39742018,33.95349788,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141997?filename=communitymapuga/attachments/1469560243614.jpg,0,0,0,Standard,0,0
sample_0527,-83.39257987,33.95291985,Vacant,UNKNOWN,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141998?filename=communitymapuga/attachments/1469560300548.jpg,0,0,0,Standard,0,0
sample_0528,-83.39166297,33.95338253,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2141999?filename=communitymapuga/attachments/1469560501279.jpg,0,0,0,Standard,0,0
sample_0529,-83.39195364,33.95352188,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142000?filename=communitymapuga/attachments/1469560608814.jpg,0,0,0,Standard,0,0
sample_0530,-83.392583,33.95352284,Single family (garage),FOR_SALE,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142001?filename=communitymapuga/attachments/1469560702405.jpg,0,0,0,Standard,0,1
sample_0531,-83.38302835,33.95342937,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142002?filename=communitymapuga/attachments/1469560809235.jpg,0,0,0,Standard,0,0
sample_0532,-83.39709787,33.95383003,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142003?filename=communitymapuga/attachments/1469560913658.jpg,0,0,0,Standard,0,1
sample_0533,-83.39110795,33.9532828,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142004?filename=communitymapuga/attachments/1469561446368.jpg,0,0,0,Standard,0,0
sample_0534,-83.38511874,33.95293689,Single family (garage),OCCUP,one,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2142006?filename=communitymapuga/attachments/1469561699094.jpg,2,0,2,Substandard,2,1
sample_0535,-83.39091991,33.95316975,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,http://classic.ona.io/api/v1/files/2142007?filename=communitymapuga/attachments/1469561800538.jpg,0,0,0,Standard,1,0
sample_0536,-83.38278132,33.95300042,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142008?filename=communitymapuga/attachments/1469561902717.jpg,0,0,0,Standard,1,1
sample_0537,-83.38699461,33.9532873,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142009?filename=communitymapuga/attachments/1469561988803.jpg,0,0,0,Standard,0,0
sample_0538,-83.3930629,33.9531289,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142010?filename=communitymapuga/attachments/1469562067437.jpg,0,0,0,Standard,0,0
sample_0539,-83.38651354,33.95313831,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142011?filename=communitymapuga/attachments/1469562169716.jpg,0,0,0,Standard,0,1
sample_0540,-83.3938418,33.95344556,Single family (garage),OCCUP,one,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142012?filename=communitymapuga/attachments/1469562269342.jpg,1,0,1,Standard,0,0
sample_0541,-83.39797641,33.95337253,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2142013?filename=communitymapuga/attachments/1469562364358.jpg,0,0,0,Standard,0,0
sample_0542,-83.39327983,33.95345883,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Good,http://classic.ona.io/api/v1/files/2142014?filename=communitymapuga/attachments/1469562453979.jpg,0,0,0,Standard,2,0
sample_0543,-83.3928631,33.95346381,Single family (garage),FOR_SALE,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147773?filename=communitymapuga/attachments/1469639756294.jpg,0,0,0,Standard,0,0
sample_0544,-83.39234492,33.95358253,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147775?filename=communitymapuga/attachments/1469639953598.jpg,0,0,0,Standard,0,0
sample_0545,-83.38408597,33.95323128,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147776?filename=communitymapuga/attachments/1469640114549.jpg,0,0,0,Standard,0,0
sample_0546,-83.39231862,33.95350514,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147777?filename=communitymapuga/attachments/1469640266730.jpg,0,0,0,Standard,0,1
sample_0547,-83.38666033,33.9537803,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147778?filename=communitymapuga/attachments/1469640407664.jpg,0,0,0,Standard,0,1
sample_0548,-83.39105995,33.95356442,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147779?filename=communitymapuga/attachments/1469640510297.jpg,0,0,0,Standard,0,1
sample_0549,-83.3970397,33.95388884,Vacant,UNKNOWN,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147780?filename=communitymapuga/attachments/1469640762114.jpg,0,0,0,Standard,0,0
sample_0550,-83.38726853,33.95371346,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147781?filename=communitymapuga/attachments/1469641050331.jpg,0,0,0,Standard,0,0
sample_0551,-83.39716135,33.95376412,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147783?filename=communitymapuga/attachments/1468873238477.jpg,0,0,0,Standard,0,1
sample_0552,-83.39779641,33.95364536,Single family (garage),UNKNOWN,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Fair,http://classic.ona.io/api/v1/files/2147784?filename=communitymapuga/attachments/1469641853052.jpg,0,0,0,Standard,1,0
sample_0553,-83.38926131,33.95365885,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147785?filename=communitymapuga/attachments/1468873543450.jpg,0,0,0,Standard,0,1
sample_0554,-83.38843082,33.95348595,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147786?filename=communitymapuga/attachments/1469642022003.jpg,0,0,0,Standard,0,1
sample_0555,-83.39726247,33.95366056,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147787?filename=communitymapuga/attachments/1468873663778.jpg,0,0,0,Standard,0,1
sample_0556,-83.39765878,33.95381808,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147788?filename=communitymapuga/attachments/1469642115615.jpg,0,0,0,Standard,0,1
sample_0557,-83.39821128,33.95386572,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147789?filename=communitymapuga/attachments/1468873755264.jpg,0,0,0,Standard,0,0
sample_0558,-83.38544701,33.95633043,Single family (garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147790?filename=communitymapuga/attachments/1469642227844.jpg,0,0,0,Standard,0,0
sample_0559,-83.39302262,33.95657098,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147794?filename=communitymapuga/attachments/1468874133597.jpg,0,0,0,Standard,0,0
sample_0560,-83.39421648,33.95662079,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147796?filename=communitymapuga/attachments/1469642572828.jpg,0,0,0,Standard,0,0
sample_0561,-83.39239828,33.95665461,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147797?filename=communitymapuga/attachments/1468874275396.jpg,0,0,0,Standard,0,0
sample_0675,-83.38459838,33.95314896,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2162156?filename=communitymapuga/attachments/1469889672041.jpg,0,0,0,Standard,0,0
sample_0563,-83.38317203,33.95356256,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Good,http://classic.ona.io/api/v1/files/2147799?filename=communitymapuga/attachments/1469642774416.jpg,0,0,0,Standard,1,0
sample_0564,-83.38477616,33.9536548,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147800?filename=communitymapuga/attachments/1468874404250.jpg,0,0,0,Standard,0,0
sample_0565,-83.38462135,33.95405792,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147801?filename=communitymapuga/attachments/1469642917149.jpg,0,0,0,Standard,0,0
sample_0566,-83.38313543,33.9532991,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147806?filename=communitymapuga/attachments/1469643030664.jpg,0,0,0,Standard,0,0
sample_0567,-83.38318363,33.95343338,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147807?filename=communitymapuga/attachments/1468874511264.jpg,0,0,0,Standard,0,1
sample_0568,-83.38446104,33.95388253,Single family (no garage),OCCUP,two,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147808?filename=communitymapuga/attachments/1469639709708.jpg,0,0,0,Standard,0,0
sample_0569,-83.3891541,33.95367376,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147809?filename=communitymapuga/attachments/1468874591897.jpg,0,0,0,Standard,0,0
sample_0570,-83.38311936,33.95325434,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147810?filename=communitymapuga/attachments/1469639883307.jpg,0,0,0,Standard,0,0
sample_0571,-83.38310329,33.95320958,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147811?filename=communitymapuga/attachments/1469640007105.jpg,0,0,0,Standard,0,0
sample_0573,-83.38465115,33.95355153,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147813?filename=communitymapuga/attachments/1468874682772.jpg,0,0,0,Standard,0,0
sample_0574,-83.3841065,33.95368556,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147814?filename=communitymapuga/attachments/1468874752035.jpg,0,0,0,Standard,0,0
sample_0575,-83.3841698,33.95381154,Single family (no garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147815?filename=communitymapuga/attachments/1469640258009.jpg,0,0,0,Standard,0,0
sample_0576,-83.38446701,33.95360444,Single family (garage),OCCUP,one,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Good,http://classic.ona.io/api/v1/files/2147820?filename=communitymapuga/attachments/1468874842774.jpg,0,0,0,Standard,0,0
